week_end_date,carrier,train_speed_mph,terminal_dwell_hours,source_url,ingested_at_utc
2018-06-06,BNSF,24.3,12.3,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-06-06,UP,25.3,15.5,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-06-13,BNSF,23.8,8.8,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-06-13,UP,24.6,18.5,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-06-20,BNSF,23.9,5.8,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-06-20,UP,24.2,21.5,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-06-27,BNSF,24.2,4.8,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-06-27,UP,23.9,28.4,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-07-04,BNSF,24.0,7.6,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-07-04,UP,23.6,25.6,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-07-11,BNSF,24.5,8.7,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-07-11,UP,24.0,21.6,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-07-18,BNSF,24.3,11.4,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-07-18,UP,24.4,18.9,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-07-25,BNSF,23.8,8.9,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-07-25,UP,24.2,16.2,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-08-01,BNSF,23.7,11.1,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-08-01,UP,23.9,22.3,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-08-08,BNSF,23.7,10.7,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-08-08,UP,24.3,20.3,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-08-15,BNSF,23.3,13.1,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-08-15,UP,23.8,20.7,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-08-22,BNSF,23.4,3.8,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-08-22,UP,24.3,19.7,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-08-29,BNSF,23.6,12.1,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-08-29,UP,23.7,17.3,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-09-05,BNSF,23.2,4.8,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-09-05,UP,23.6,16.1,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-09-12,BNSF,23.7,12.6,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-09-12,UP,24.2,16.5,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-09-19,BNSF,23.5,4.1,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-09-19,UP,24.0,18.3,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-09-26,BNSF,23.6,8.0,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-09-26,UP,24.3,15.6,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-10-03,BNSF,24.3,3.2,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-10-03,UP,23.9,17.6,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-10-10,BNSF,23.9,6.2,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-10-10,UP,24.1,15.7,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-10-17,BNSF,24.0,8.0,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-10-17,UP,23.7,21.1,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-10-24,BNSF,23.3,5.1,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-10-24,UP,23.4,16.1,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-10-31,BNSF,23.9,7.0,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-10-31,UP,24.3,18.6,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-11-07,BNSF,23.7,9.5,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-11-07,UP,24.4,12.3,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-11-14,BNSF,23.7,12.0,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-11-14,UP,24.4,17.1,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-11-21,BNSF,23.4,14.0,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-11-21,UP,23.8,19.0,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-11-28,BNSF,25.0,7.8,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-11-28,UP,24.8,14.0,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-12-05,BNSF,24.8,6.1,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-12-05,UP,25.5,19.1,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-12-12,BNSF,24.7,2.5,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-12-12,UP,24.7,17.2,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-12-19,BNSF,24.5,12.9,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-12-19,UP,24.6,15.6,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-12-26,BNSF,25.1,7.3,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2018-12-26,UP,24.8,16.5,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-01-02,BNSF,25.3,19.5,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-01-02,UP,25.3,16.4,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-01-09,BNSF,25.0,3.0,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-01-09,UP,25.7,17.9,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-01-16,BNSF,25.3,6.7,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-01-16,UP,25.7,35.6,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-01-23,BNSF,25.2,7.2,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-01-23,UP,24.9,14.6,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-01-30,BNSF,24.1,15.1,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-01-30,UP,24.4,15.9,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-02-06,BNSF,24.0,5.3,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-02-06,UP,24.0,12.6,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-02-13,BNSF,24.0,6.0,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-02-13,UP,23.9,16.0,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-02-20,BNSF,23.5,9.1,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-02-20,UP,22.7,21.8,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-02-27,BNSF,23.6,3.9,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-02-27,UP,22.8,16.6,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-03-06,BNSF,23.1,3.0,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-03-06,UP,22.4,16.3,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-03-13,BNSF,22.4,22.2,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-03-13,UP,22.2,19.2,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-03-20,BNSF,22.4,6.6,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-03-20,UP,22.3,22.8,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-03-27,BNSF,23.1,3.7,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-03-27,UP,21.6,16.0,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-04-03,BNSF,22.3,18.3,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-04-03,UP,21.3,18.2,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-04-10,BNSF,22.8,11.8,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-04-10,UP,22.4,15.7,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-04-17,BNSF,23.0,9.9,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-04-17,UP,22.8,17.2,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-04-24,BNSF,23.3,12.8,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-04-24,UP,23.0,15.0,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-05-01,BNSF,23.6,13.8,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-05-01,UP,23.6,15.3,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-05-08,BNSF,22.7,7.0,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-05-08,UP,23.7,13.1,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-05-15,BNSF,23.1,20.9,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-05-15,UP,23.6,23.0,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-05-22,BNSF,23.5,15.2,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-05-22,UP,23.5,15.8,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-05-29,BNSF,23.3,19.0,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-05-29,UP,23.7,15.0,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-06-05,BNSF,22.7,9.0,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-06-05,UP,23.3,14.9,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-06-12,BNSF,22.8,28.3,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-06-12,UP,22.6,16.8,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-06-19,BNSF,23.0,18.2,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-06-19,UP,22.9,20.2,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-06-26,BNSF,22.9,23.2,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-06-26,UP,22.8,18.0,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-07-03,BNSF,22.5,8.0,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-07-03,UP,22.4,18.0,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-07-10,BNSF,23.2,8.3,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-07-10,UP,22.4,18.2,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-07-17,BNSF,23.2,11.8,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-07-17,UP,23.5,13.8,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-07-24,BNSF,23.1,10.1,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-07-24,UP,23.5,14.7,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-07-31,BNSF,23.0,8.9,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-07-31,UP,23.3,12.2,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-08-07,BNSF,23.2,13.6,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-08-07,UP,23.8,12.1,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-08-14,BNSF,23.3,14.8,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-08-14,UP,23.6,13.7,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-08-21,BNSF,23.3,10.8,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-08-21,UP,23.6,13.1,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-08-28,BNSF,23.5,14.1,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-08-28,UP,23.5,12.5,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
2019-09-04,BNSF,23.4,8.5,https://www.stb.gov/wp-content/uploads/files/rsir/All%20Class%201%20Railroads/EP724%20Consolidated%20Data%20through%202026-01-14.xlsx,2026-01-22T05:31:47.787480Z
